"label","n","parent","id"
"Mauritius",60,"total  -  Mystery","total  -  Mystery  -  Mauritius"
"Mauritius",13,"total  -  Reality TV","total  -  Reality TV  -  Mauritius"
"Mauritius",94,"total  -  Romance","total  -  Romance  -  Mauritius"
"Mauritius",38,"total  -  Sci Fi","total  -  Sci Fi  -  Mauritius"
"Mauritius",3,"total  -  Short","total  -  Short  -  Mauritius"
"Mauritius",7,"total  -  Sport","total  -  Sport  -  Mauritius"
"Mauritius",59,"total  -  Thriller","total  -  Thriller  -  Mauritius"
"Mauritius",1,"total  -  War","total  -  War  -  Mauritius"
"Mauritius",4,"total  -  Western","total  -  Western  -  Mauritius"
"Mexico",127,"total  -  Action","total  -  Action  -  Mexico"
"Mexico",126,"total  -  Adventure","total  -  Adventure  -  Mexico"
"Mexico",84,"total  -  Animation","total  -  Animation  -  Mexico"
"Mexico",7,"total  -  Biography","total  -  Biography  -  Mexico"
"Mexico",217,"total  -  Comedy","total  -  Comedy  -  Mexico"
"Mexico",103,"total  -  Crime","total  -  Crime  -  Mexico"
"Mexico",19,"total  -  Documentary","total  -  Documentary  -  Mexico"
"Mexico",341,"total  -  Drama","total  -  Drama  -  Mexico"
"Mexico",19,"total  -  Family","total  -  Family  -  Mexico"
"Mexico",27,"total  -  Fantasy","total  -  Fantasy  -  Mexico"
"Mexico",6,"total  -  History","total  -  History  -  Mexico"
"Mexico",33,"total  -  Horror","total  -  Horror  -  Mexico"
"Mexico",18,"total  -  Music","total  -  Music  -  Mexico"
"Mexico",4,"total  -  Musical","total  -  Musical  -  Mexico"
"Mexico",44,"total  -  Mystery","total  -  Mystery  -  Mexico"
"Mexico",2,"total  -  Reality TV","total  -  Reality TV  -  Mexico"
"Mexico",109,"total  -  Romance","total  -  Romance  -  Mexico"
"Mexico",20,"total  -  Sci Fi","total  -  Sci Fi  -  Mexico"
"Mexico",1,"total  -  Short","total  -  Short  -  Mexico"
"Mexico",6,"total  -  Sport","total  -  Sport  -  Mexico"
"Mexico",58,"total  -  Thriller","total  -  Thriller  -  Mexico"
"Mexico",2,"total  -  War","total  -  War  -  Mexico"
"Mexico",3,"total  -  Western","total  -  Western  -  Mexico"
"Morocco",256,"total  -  Action","total  -  Action  -  Morocco"
"Morocco",98,"total  -  Adventure","total  -  Adventure  -  Morocco"
"Morocco",32,"total  -  Animation","total  -  Animation  -  Morocco"
"Morocco",4,"total  -  Biography","total  -  Biography  -  Morocco"
"Morocco",175,"total  -  Comedy","total  -  Comedy  -  Morocco"
"Morocco",191,"total  -  Crime","total  -  Crime  -  Morocco"
"Morocco",27,"total  -  Documentary","total  -  Documentary  -  Morocco"
"Morocco",384,"total  -  Drama","total  -  Drama  -  Morocco"
"Morocco",16,"total  -  Family","total  -  Family  -  Morocco"
"Morocco",26,"total  -  Fantasy","total  -  Fantasy  -  Morocco"
"Morocco",5,"total  -  Game Show","total  -  Game Show  -  Morocco"
"Morocco",7,"total  -  History","total  -  History  -  Morocco"
"Morocco",25,"total  -  Horror","total  -  Horror  -  Morocco"
"Morocco",2,"total  -  Music","total  -  Music  -  Morocco"
"Morocco",2,"total  -  Musical","total  -  Musical  -  Morocco"
"Morocco",54,"total  -  Mystery","total  -  Mystery  -  Morocco"
"Morocco",9,"total  -  Reality TV","total  -  Reality TV  -  Morocco"
"Morocco",76,"total  -  Romance","total  -  Romance  -  Morocco"
"Morocco",23,"total  -  Sci Fi","total  -  Sci Fi  -  Morocco"
"Morocco",2,"total  -  Short","total  -  Short  -  Morocco"
"Morocco",8,"total  -  Sport","total  -  Sport  -  Morocco"
"Morocco",78,"total  -  Thriller","total  -  Thriller  -  Morocco"
"Morocco",3,"total  -  War","total  -  War  -  Morocco"
"Morocco",10,"total  -  Western","total  -  Western  -  Morocco"
"Netherlands",161,"total  -  Action","total  -  Action  -  Netherlands"
"Netherlands",120,"total  -  Adventure","total  -  Adventure  -  Netherlands"
"Netherlands",52,"total  -  Animation","total  -  Animation  -  Netherlands"
"Netherlands",18,"total  -  Biography","total  -  Biography  -  Netherlands"
"Netherlands",158,"total  -  Comedy","total  -  Comedy  -  Netherlands"
"Netherlands",152,"total  -  Crime","total  -  Crime  -  Netherlands"
"Netherlands",36,"total  -  Documentary","total  -  Documentary  -  Netherlands"
"Netherlands",359,"total  -  Drama","total  -  Drama  -  Netherlands"
"Netherlands",21,"total  -  Family","total  -  Family  -  Netherlands"
"Netherlands",37,"total  -  Fantasy","total  -  Fantasy  -  Netherlands"
"Netherlands",6,"total  -  Game Show","total  -  Game Show  -  Netherlands"
"Netherlands",6,"total  -  History","total  -  History  -  Netherlands"
"Netherlands",26,"total  -  Horror","total  -  Horror  -  Netherlands"
"Netherlands",3,"total  -  Musical","total  -  Musical  -  Netherlands"
"Netherlands",53,"total  -  Mystery","total  -  Mystery  -  Netherlands"
"Netherlands",14,"total  -  Reality TV","total  -  Reality TV  -  Netherlands"
"Netherlands",86,"total  -  Romance","total  -  Romance  -  Netherlands"
"Netherlands",27,"total  -  Sci Fi","total  -  Sci Fi  -  Netherlands"
"Netherlands",4,"total  -  Short","total  -  Short  -  Netherlands"
"Netherlands",11,"total  -  Sport","total  -  Sport  -  Netherlands"
"Netherlands",59,"total  -  Thriller","total  -  Thriller  -  Netherlands"
"Netherlands",7,"total  -  War","total  -  War  -  Netherlands"
"Netherlands",7,"total  -  Western","total  -  Western  -  Netherlands"
"New Caledonia",265,"total  -  Action","total  -  Action  -  New Caledonia"
"New Caledonia",137,"total  -  Adventure","total  -  Adventure  -  New Caledonia"
"New Caledonia",59,"total  -  Animation","total  -  Animation  -  New Caledonia"
"New Caledonia",6,"total  -  Biography","total  -  Biography  -  New Caledonia"
"New Caledonia",144,"total  -  Comedy","total  -  Comedy  -  New Caledonia"
"New Caledonia",155,"total  -  Crime","total  -  Crime  -  New Caledonia"
"New Caledonia",22,"total  -  Documentary","total  -  Documentary  -  New Caledonia"
"New Caledonia",347,"total  -  Drama","total  -  Drama  -  New Caledonia"
"New Caledonia",22,"total  -  Family","total  -  Family  -  New Caledonia"
"New Caledonia",52,"total  -  Fantasy","total  -  Fantasy  -  New Caledonia"
"New Caledonia",2,"total  -  Game Show","total  -  Game Show  -  New Caledonia"
"New Caledonia",10,"total  -  History","total  -  History  -  New Caledonia"
"New Caledonia",32,"total  -  Horror","total  -  Horror  -  New Caledonia"
"New Caledonia",14,"total  -  Music","total  -  Music  -  New Caledonia"
"New Caledonia",3,"total  -  Musical","total  -  Musical  -  New Caledonia"
"New Caledonia",35,"total  -  Mystery","total  -  Mystery  -  New Caledonia"
"New Caledonia",6,"total  -  Reality TV","total  -  Reality TV  -  New Caledonia"
"New Caledonia",57,"total  -  Romance","total  -  Romance  -  New Caledonia"
"New Caledonia",47,"total  -  Sci Fi","total  -  Sci Fi  -  New Caledonia"
"New Caledonia",2,"total  -  Short","total  -  Short  -  New Caledonia"
"New Caledonia",6,"total  -  Sport","total  -  Sport  -  New Caledonia"
"New Caledonia",67,"total  -  Thriller","total  -  Thriller  -  New Caledonia"
"New Caledonia",3,"total  -  War","total  -  War  -  New Caledonia"
"New Caledonia",3,"total  -  Western","total  -  Western  -  New Caledonia"
"New Zealand",198,"total  -  Action","total  -  Action  -  New Zealand"
"New Zealand",1,"total  -  Adult","total  -  Adult  -  New Zealand"
"New Zealand",119,"total  -  Adventure","total  -  Adventure  -  New Zealand"
"New Zealand",69,"total  -  Animation","total  -  Animation  -  New Zealand"
"New Zealand",23,"total  -  Biography","total  -  Biography  -  New Zealand"
"New Zealand",173,"total  -  Comedy","total  -  Comedy  -  New Zealand"
"New Zealand",142,"total  -  Crime","total  -  Crime  -  New Zealand"
"New Zealand",43,"total  -  Documentary","total  -  Documentary  -  New Zealand"
"New Zealand",318,"total  -  Drama","total  -  Drama  -  New Zealand"
"New Zealand",18,"total  -  Family","total  -  Family  -  New Zealand"
"New Zealand",28,"total  -  Fantasy","total  -  Fantasy  -  New Zealand"
"New Zealand",7,"total  -  Game Show","total  -  Game Show  -  New Zealand"
"New Zealand",11,"total  -  History","total  -  History  -  New Zealand"
"New Zealand",31,"total  -  Horror","total  -  Horror  -  New Zealand"
"New Zealand",6,"total  -  Music","total  -  Music  -  New Zealand"
"New Zealand",3,"total  -  Musical","total  -  Musical  -  New Zealand"
"New Zealand",45,"total  -  Mystery","total  -  Mystery  -  New Zealand"
"New Zealand",20,"total  -  Reality TV","total  -  Reality TV  -  New Zealand"
"New Zealand",58,"total  -  Romance","total  -  Romance  -  New Zealand"
"New Zealand",34,"total  -  Sci Fi","total  -  Sci Fi  -  New Zealand"
"New Zealand",5,"total  -  Short","total  -  Short  -  New Zealand"
"New Zealand",13,"total  -  Sport","total  -  Sport  -  New Zealand"
"New Zealand",53,"total  -  Thriller","total  -  Thriller  -  New Zealand"
"New Zealand",9,"total  -  War","total  -  War  -  New Zealand"
"New Zealand",8,"total  -  Western","total  -  Western  -  New Zealand"
"Nicaragua",137,"total  -  Action","total  -  Action  -  Nicaragua"
"Nicaragua",81,"total  -  Adventure","total  -  Adventure  -  Nicaragua"
"Nicaragua",41,"total  -  Animation","total  -  Animation  -  Nicaragua"
"Nicaragua",2,"total  -  Biography","total  -  Biography  -  Nicaragua"
"Nicaragua",193,"total  -  Comedy","total  -  Comedy  -  Nicaragua"
"Nicaragua",101,"total  -  Crime","total  -  Crime  -  Nicaragua"
"Nicaragua",18,"total  -  Documentary","total  -  Documentary  -  Nicaragua"
"Nicaragua",322,"total  -  Drama","total  -  Drama  -  Nicaragua"
"Nicaragua",16,"total  -  Family","total  -  Family  -  Nicaragua"
"Nicaragua",21,"total  -  Fantasy","total  -  Fantasy  -  Nicaragua"
"Nicaragua",1,"total  -  History","total  -  History  -  Nicaragua"
"Nicaragua",29,"total  -  Horror","total  -  Horror  -  Nicaragua"
"Nicaragua",32,"total  -  Music","total  -  Music  -  Nicaragua"
"Nicaragua",1,"total  -  Musical","total  -  Musical  -  Nicaragua"
"Nicaragua",44,"total  -  Mystery","total  -  Mystery  -  Nicaragua"
"Nicaragua",3,"total  -  Reality TV","total  -  Reality TV  -  Nicaragua"
"Nicaragua",121,"total  -  Romance","total  -  Romance  -  Nicaragua"
"Nicaragua",13,"total  -  Sci Fi","total  -  Sci Fi  -  Nicaragua"
"Nicaragua",1,"total  -  Short","total  -  Short  -  Nicaragua"
"Nicaragua",7,"total  -  Sport","total  -  Sport  -  Nicaragua"
"Nicaragua",67,"total  -  Thriller","total  -  Thriller  -  Nicaragua"
"Nicaragua",2,"total  -  War","total  -  War  -  Nicaragua"
"Nicaragua",4,"total  -  Western","total  -  Western  -  Nicaragua"
"Nigeria",191,"total  -  Action","total  -  Action  -  Nigeria"
"Nigeria",76,"total  -  Adventure","total  -  Adventure  -  Nigeria"
"Nigeria",10,"total  -  Animation","total  -  Animation  -  Nigeria"
"Nigeria",4,"total  -  Biography","total  -  Biography  -  Nigeria"
"Nigeria",146,"total  -  Comedy","total  -  Comedy  -  Nigeria"
"Nigeria",141,"total  -  Crime","total  -  Crime  -  Nigeria"
"Nigeria",25,"total  -  Documentary","total  -  Documentary  -  Nigeria"
"Nigeria",355,"total  -  Drama","total  -  Drama  -  Nigeria"
"Nigeria",11,"total  -  Family","total  -  Family  -  Nigeria"
"Nigeria",32,"total  -  Fantasy","total  -  Fantasy  -  Nigeria"
"Nigeria",6,"total  -  Game Show","total  -  Game Show  -  Nigeria"
"Nigeria",11,"total  -  History","total  -  History  -  Nigeria"
"Nigeria",18,"total  -  Horror","total  -  Horror  -  Nigeria"
"Nigeria",64,"total  -  Mystery","total  -  Mystery  -  Nigeria"
"Nigeria",6,"total  -  Reality TV","total  -  Reality TV  -  Nigeria"
"Nigeria",117,"total  -  Romance","total  -  Romance  -  Nigeria"
"Nigeria",41,"total  -  Sci Fi","total  -  Sci Fi  -  Nigeria"
"Nigeria",1,"total  -  Short","total  -  Short  -  Nigeria"
"Nigeria",5,"total  -  Sport","total  -  Sport  -  Nigeria"
"Nigeria",56,"total  -  Thriller","total  -  Thriller  -  Nigeria"
"Nigeria",2,"total  -  War","total  -  War  -  Nigeria"
"Nigeria",9,"total  -  Western","total  -  Western  -  Nigeria"
"Norway",185,"total  -  Action","total  -  Action  -  Norway"
"Norway",119,"total  -  Adventure","total  -  Adventure  -  Norway"
"Norway",47,"total  -  Animation","total  -  Animation  -  Norway"
"Norway",16,"total  -  Biography","total  -  Biography  -  Norway"
"Norway",178,"total  -  Comedy","total  -  Comedy  -  Norway"
"Norway",147,"total  -  Crime","total  -  Crime  -  Norway"
"Norway",37,"total  -  Documentary","total  -  Documentary  -  Norway"
"Norway",368,"total  -  Drama","total  -  Drama  -  Norway"
"Norway",19,"total  -  Family","total  -  Family  -  Norway"
"Norway",36,"total  -  Fantasy","total  -  Fantasy  -  Norway"
"Norway",6,"total  -  Game Show","total  -  Game Show  -  Norway"
"Norway",14,"total  -  History","total  -  History  -  Norway"
"Norway",21,"total  -  Horror","total  -  Horror  -  Norway"
"Norway",3,"total  -  Music","total  -  Music  -  Norway"
"Norway",1,"total  -  Musical","total  -  Musical  -  Norway"
"Norway",48,"total  -  Mystery","total  -  Mystery  -  Norway"
"Norway",17,"total  -  Reality TV","total  -  Reality TV  -  Norway"
"Norway",93,"total  -  Romance","total  -  Romance  -  Norway"
"Norway",26,"total  -  Sci Fi","total  -  Sci Fi  -  Norway"
"Norway",4,"total  -  Short","total  -  Short  -  Norway"
"Norway",12,"total  -  Sport","total  -  Sport  -  Norway"
"Norway",47,"total  -  Thriller","total  -  Thriller  -  Norway"
"Norway",9,"total  -  War","total  -  War  -  Norway"
"Norway",11,"total  -  Western","total  -  Western  -  Norway"
"Oman",204,"total  -  Action","total  -  Action  -  Oman"
"Oman",101,"total  -  Adventure","total  -  Adventure  -  Oman"
"Oman",22,"total  -  Animation","total  -  Animation  -  Oman"
"Oman",7,"total  -  Biography","total  -  Biography  -  Oman"
"Oman",125,"total  -  Comedy","total  -  Comedy  -  Oman"
"Oman",122,"total  -  Crime","total  -  Crime  -  Oman"
"Oman",16,"total  -  Documentary","total  -  Documentary  -  Oman"
"Oman",294,"total  -  Drama","total  -  Drama  -  Oman"
"Oman",17,"total  -  Family","total  -  Family  -  Oman"
"Oman",34,"total  -  Fantasy","total  -  Fantasy  -  Oman"
"Oman",4,"total  -  Game Show","total  -  Game Show  -  Oman"
"Oman",2,"total  -  History","total  -  History  -  Oman"
"Oman",34,"total  -  Horror","total  -  Horror  -  Oman"
"Oman",2,"total  -  Musical","total  -  Musical  -  Oman"
"Oman",43,"total  -  Mystery","total  -  Mystery  -  Oman"
"Oman",4,"total  -  Reality TV","total  -  Reality TV  -  Oman"
"Oman",59,"total  -  Romance","total  -  Romance  -  Oman"
"Oman",19,"total  -  Sci Fi","total  -  Sci Fi  -  Oman"
"Oman",2,"total  -  Short","total  -  Short  -  Oman"
"Oman",4,"total  -  Sport","total  -  Sport  -  Oman"
"Oman",69,"total  -  Thriller","total  -  Thriller  -  Oman"
"Oman",7,"total  -  War","total  -  War  -  Oman"
"Oman",6,"total  -  Western","total  -  Western  -  Oman"
"Pakistan",306,"total  -  Action","total  -  Action  -  Pakistan"
"Pakistan",97,"total  -  Adventure","total  -  Adventure  -  Pakistan"
"Pakistan",27,"total  -  Animation","total  -  Animation  -  Pakistan"
"Pakistan",149,"total  -  Comedy","total  -  Comedy  -  Pakistan"
"Pakistan",229,"total  -  Crime","total  -  Crime  -  Pakistan"
"Pakistan",19,"total  -  Documentary","total  -  Documentary  -  Pakistan"
"Pakistan",395,"total  -  Drama","total  -  Drama  -  Pakistan"
"Pakistan",13,"total  -  Family","total  -  Family  -  Pakistan"
"Pakistan",31,"total  -  Fantasy","total  -  Fantasy  -  Pakistan"
"Pakistan",4,"total  -  Game Show","total  -  Game Show  -  Pakistan"
"Pakistan",2,"total  -  History","total  -  History  -  Pakistan"
"Pakistan",38,"total  -  Horror","total  -  Horror  -  Pakistan"
"Pakistan",2,"total  -  Music","total  -  Music  -  Pakistan"
"Pakistan",2,"total  -  Musical","total  -  Musical  -  Pakistan"
"Pakistan",90,"total  -  Mystery","total  -  Mystery  -  Pakistan"
"Pakistan",2,"total  -  Reality TV","total  -  Reality TV  -  Pakistan"
"Pakistan",55,"total  -  Romance","total  -  Romance  -  Pakistan"
"Pakistan",45,"total  -  Sci Fi","total  -  Sci Fi  -  Pakistan"
"Pakistan",3,"total  -  Short","total  -  Short  -  Pakistan"
"Pakistan",3,"total  -  Sport","total  -  Sport  -  Pakistan"
"Pakistan",86,"total  -  Thriller","total  -  Thriller  -  Pakistan"
"Pakistan",2,"total  -  War","total  -  War  -  Pakistan"
"Pakistan",3,"total  -  Western","total  -  Western  -  Pakistan"
"Panama",148,"total  -  Action","total  -  Action  -  Panama"
"Panama",104,"total  -  Adventure","total  -  Adventure  -  Panama"
"Panama",60,"total  -  Animation","total  -  Animation  -  Panama"
"Panama",6,"total  -  Biography","total  -  Biography  -  Panama"
"Panama",194,"total  -  Comedy","total  -  Comedy  -  Panama"
"Panama",118,"total  -  Crime","total  -  Crime  -  Panama"
"Panama",21,"total  -  Documentary","total  -  Documentary  -  Panama"
"Panama",336,"total  -  Drama","total  -  Drama  -  Panama"
"Panama",18,"total  -  Family","total  -  Family  -  Panama"
"Panama",26,"total  -  Fantasy","total  -  Fantasy  -  Panama"
"Panama",3,"total  -  Game Show","total  -  Game Show  -  Panama"
"Panama",4,"total  -  History","total  -  History  -  Panama"
"Panama",31,"total  -  Horror","total  -  Horror  -  Panama"
"Panama",24,"total  -  Music","total  -  Music  -  Panama"
"Panama",2,"total  -  Musical","total  -  Musical  -  Panama"
"Panama",39,"total  -  Mystery","total  -  Mystery  -  Panama"
"Panama",5,"total  -  Reality TV","total  -  Reality TV  -  Panama"
"Panama",122,"total  -  Romance","total  -  Romance  -  Panama"
"Panama",14,"total  -  Sci Fi","total  -  Sci Fi  -  Panama"
"Panama",2,"total  -  Short","total  -  Short  -  Panama"
"Panama",6,"total  -  Sport","total  -  Sport  -  Panama"
"Panama",68,"total  -  Thriller","total  -  Thriller  -  Panama"
"Panama",2,"total  -  War","total  -  War  -  Panama"
"Panama",3,"total  -  Western","total  -  Western  -  Panama"
"Paraguay",140,"total  -  Action","total  -  Action  -  Paraguay"
"Paraguay",99,"total  -  Adventure","total  -  Adventure  -  Paraguay"
"Paraguay",52,"total  -  Animation","total  -  Animation  -  Paraguay"
"Paraguay",6,"total  -  Biography","total  -  Biography  -  Paraguay"
"Paraguay",202,"total  -  Comedy","total  -  Comedy  -  Paraguay"
"Paraguay",114,"total  -  Crime","total  -  Crime  -  Paraguay"
"Paraguay",21,"total  -  Documentary","total  -  Documentary  -  Paraguay"
"Paraguay",344,"total  -  Drama","total  -  Drama  -  Paraguay"
"Paraguay",15,"total  -  Family","total  -  Family  -  Paraguay"
"Paraguay",16,"total  -  Fantasy","total  -  Fantasy  -  Paraguay"
"Paraguay",1,"total  -  Game Show","total  -  Game Show  -  Paraguay"
"Paraguay",5,"total  -  History","total  -  History  -  Paraguay"
"Paraguay",28,"total  -  Horror","total  -  Horror  -  Paraguay"
"Paraguay",33,"total  -  Music","total  -  Music  -  Paraguay"
"Paraguay",50,"total  -  Mystery","total  -  Mystery  -  Paraguay"
"Paraguay",4,"total  -  Reality TV","total  -  Reality TV  -  Paraguay"
"Paraguay",119,"total  -  Romance","total  -  Romance  -  Paraguay"
"Paraguay",15,"total  -  Sci Fi","total  -  Sci Fi  -  Paraguay"
"Paraguay",8,"total  -  Sport","total  -  Sport  -  Paraguay"
"Paraguay",69,"total  -  Thriller","total  -  Thriller  -  Paraguay"
"Paraguay",2,"total  -  War","total  -  War  -  Paraguay"
"Paraguay",3,"total  -  Western","total  -  Western  -  Paraguay"
"Peru",159,"total  -  Action","total  -  Action  -  Peru"
"Peru",114,"total  -  Adventure","total  -  Adventure  -  Peru"
"Peru",62,"total  -  Animation","total  -  Animation  -  Peru"
"Peru",2,"total  -  Biography","total  -  Biography  -  Peru"
"Peru",189,"total  -  Comedy","total  -  Comedy  -  Peru"
"Peru",103,"total  -  Crime","total  -  Crime  -  Peru"
"Peru",18,"total  -  Documentary","total  -  Documentary  -  Peru"
"Peru",313,"total  -  Drama","total  -  Drama  -  Peru"
"Peru",14,"total  -  Family","total  -  Family  -  Peru"
"Peru",27,"total  -  Fantasy","total  -  Fantasy  -  Peru"
"Peru",3,"total  -  History","total  -  History  -  Peru"
"Peru",32,"total  -  Horror","total  -  Horror  -  Peru"
"Peru",22,"total  -  Music","total  -  Music  -  Peru"
"Peru",44,"total  -  Mystery","total  -  Mystery  -  Peru"
"Peru",3,"total  -  Reality TV","total  -  Reality TV  -  Peru"
"Peru",108,"total  -  Romance","total  -  Romance  -  Peru"
"Peru",24,"total  -  Sci Fi","total  -  Sci Fi  -  Peru"
"Peru",1,"total  -  Short","total  -  Short  -  Peru"
"Peru",7,"total  -  Sport","total  -  Sport  -  Peru"
"Peru",62,"total  -  Thriller","total  -  Thriller  -  Peru"
"Peru",2,"total  -  War","total  -  War  -  Peru"
"Peru",3,"total  -  Western","total  -  Western  -  Peru"
"Philippines",197,"total  -  Action","total  -  Action  -  Philippines"
"Philippines",98,"total  -  Adventure","total  -  Adventure  -  Philippines"
"Philippines",30,"total  -  Animation","total  -  Animation  -  Philippines"
"Philippines",4,"total  -  Biography","total  -  Biography  -  Philippines"
"Philippines",165,"total  -  Comedy","total  -  Comedy  -  Philippines"
"Philippines",109,"total  -  Crime","total  -  Crime  -  Philippines"
"Philippines",26,"total  -  Documentary","total  -  Documentary  -  Philippines"
"Philippines",339,"total  -  Drama","total  -  Drama  -  Philippines"
"Philippines",34,"total  -  Family","total  -  Family  -  Philippines"
"Philippines",39,"total  -  Fantasy","total  -  Fantasy  -  Philippines"
"Philippines",4,"total  -  History","total  -  History  -  Philippines"
"Philippines",38,"total  -  Horror","total  -  Horror  -  Philippines"
"Philippines",20,"total  -  Music","total  -  Music  -  Philippines"
"Philippines",6,"total  -  Musical","total  -  Musical  -  Philippines"
"Philippines",58,"total  -  Mystery","total  -  Mystery  -  Philippines"
"Philippines",4,"total  -  Reality TV","total  -  Reality TV  -  Philippines"
"Philippines",105,"total  -  Romance","total  -  Romance  -  Philippines"
"Philippines",47,"total  -  Sci Fi","total  -  Sci Fi  -  Philippines"
"Philippines",1,"total  -  Short","total  -  Short  -  Philippines"
"Philippines",3,"total  -  Sport","total  -  Sport  -  Philippines"
"Philippines",69,"total  -  Thriller","total  -  Thriller  -  Philippines"
"Philippines",3,"total  -  War","total  -  War  -  Philippines"
"Philippines",2,"total  -  Western","total  -  Western  -  Philippines"
"Poland",152,"total  -  Action","total  -  Action  -  Poland"
"Poland",170,"total  -  Adventure","total  -  Adventure  -  Poland"
"Poland",102,"total  -  Animation","total  -  Animation  -  Poland"
"Poland",7,"total  -  Biography","total  -  Biography  -  Poland"
"Poland",212,"total  -  Comedy","total  -  Comedy  -  Poland"
"Poland",150,"total  -  Crime","total  -  Crime  -  Poland"
"Poland",26,"total  -  Documentary","total  -  Documentary  -  Poland"
"Poland",325,"total  -  Drama","total  -  Drama  -  Poland"
"Poland",16,"total  -  Family","total  -  Family  -  Poland"
"Poland",37,"total  -  Fantasy","total  -  Fantasy  -  Poland"
"Poland",3,"total  -  Game Show","total  -  Game Show  -  Poland"
"Poland",7,"total  -  History","total  -  History  -  Poland"
"Poland",37,"total  -  Horror","total  -  Horror  -  Poland"
"Poland",3,"total  -  Music","total  -  Music  -  Poland"
"Poland",2,"total  -  Musical","total  -  Musical  -  Poland"
"Poland",51,"total  -  Mystery","total  -  Mystery  -  Poland"
"Poland",5,"total  -  Reality TV","total  -  Reality TV  -  Poland"
"Poland",75,"total  -  Romance","total  -  Romance  -  Poland"
"Poland",27,"total  -  Sci Fi","total  -  Sci Fi  -  Poland"
"Poland",3,"total  -  Short","total  -  Short  -  Poland"
"Poland",12,"total  -  Sport","total  -  Sport  -  Poland"
"Poland",74,"total  -  Thriller","total  -  Thriller  -  Poland"
"Poland",3,"total  -  War","total  -  War  -  Poland"
"Poland",6,"total  -  Western","total  -  Western  -  Poland"
"Portugal",168,"total  -  Action","total  -  Action  -  Portugal"
"Portugal",109,"total  -  Adventure","total  -  Adventure  -  Portugal"
"Portugal",35,"total  -  Animation","total  -  Animation  -  Portugal"
"Portugal",4,"total  -  Biography","total  -  Biography  -  Portugal"
"Portugal",171,"total  -  Comedy","total  -  Comedy  -  Portugal"
"Portugal",116,"total  -  Crime","total  -  Crime  -  Portugal"
"Portugal",29,"total  -  Documentary","total  -  Documentary  -  Portugal"
"Portugal",330,"total  -  Drama","total  -  Drama  -  Portugal"
"Portugal",42,"total  -  Family","total  -  Family  -  Portugal"
"Portugal",25,"total  -  Fantasy","total  -  Fantasy  -  Portugal"
"Portugal",9,"total  -  Game Show","total  -  Game Show  -  Portugal"
"Portugal",8,"total  -  History","total  -  History  -  Portugal"
"Portugal",21,"total  -  Horror","total  -  Horror  -  Portugal"
"Portugal",53,"total  -  Music","total  -  Music  -  Portugal"
"Portugal",21,"total  -  Musical","total  -  Musical  -  Portugal"
"Portugal",36,"total  -  Mystery","total  -  Mystery  -  Portugal"
"Portugal",14,"total  -  Reality TV","total  -  Reality TV  -  Portugal"
"Portugal",91,"total  -  Romance","total  -  Romance  -  Portugal"
"Portugal",19,"total  -  Sci Fi","total  -  Sci Fi  -  Portugal"
"Portugal",3,"total  -  Short","total  -  Short  -  Portugal"
"Portugal",12,"total  -  Sport","total  -  Sport  -  Portugal"
"Portugal",57,"total  -  Thriller","total  -  Thriller  -  Portugal"
"Portugal",3,"total  -  War","total  -  War  -  Portugal"
"Portugal",9,"total  -  Western","total  -  Western  -  Portugal"
"Qatar",218,"total  -  Action","total  -  Action  -  Qatar"
"Qatar",121,"total  -  Adventure","total  -  Adventure  -  Qatar"
"Qatar",29,"total  -  Animation","total  -  Animation  -  Qatar"
"Qatar",12,"total  -  Biography","total  -  Biography  -  Qatar"
"Qatar",159,"total  -  Comedy","total  -  Comedy  -  Qatar"
"Qatar",132,"total  -  Crime","total  -  Crime  -  Qatar"
"Qatar",25,"total  -  Documentary","total  -  Documentary  -  Qatar"
"Qatar",356,"total  -  Drama","total  -  Drama  -  Qatar"
"Qatar",17,"total  -  Family","total  -  Family  -  Qatar"
"Qatar",41,"total  -  Fantasy","total  -  Fantasy  -  Qatar"
"Qatar",11,"total  -  Game Show","total  -  Game Show  -  Qatar"
"Qatar",8,"total  -  History","total  -  History  -  Qatar"
"Qatar",30,"total  -  Horror","total  -  Horror  -  Qatar"
"Qatar",1,"total  -  Music","total  -  Music  -  Qatar"
"Qatar",3,"total  -  Musical","total  -  Musical  -  Qatar"
"Qatar",45,"total  -  Mystery","total  -  Mystery  -  Qatar"
"Qatar",14,"total  -  Reality TV","total  -  Reality TV  -  Qatar"
"Qatar",104,"total  -  Romance","total  -  Romance  -  Qatar"
"Qatar",24,"total  -  Sci Fi","total  -  Sci Fi  -  Qatar"
"Qatar",3,"total  -  Short","total  -  Short  -  Qatar"
"Qatar",8,"total  -  Sport","total  -  Sport  -  Qatar"
"Qatar",69,"total  -  Thriller","total  -  Thriller  -  Qatar"
"Qatar",5,"total  -  War","total  -  War  -  Qatar"
"Qatar",5,"total  -  Western","total  -  Western  -  Qatar"
"Réunion",212,"total  -  Action","total  -  Action  -  Réunion"
"Réunion",127,"total  -  Adventure","total  -  Adventure  -  Réunion"
"Réunion",55,"total  -  Animation","total  -  Animation  -  Réunion"
"Réunion",2,"total  -  Biography","total  -  Biography  -  Réunion"
"Réunion",175,"total  -  Comedy","total  -  Comedy  -  Réunion"
"Réunion",136,"total  -  Crime","total  -  Crime  -  Réunion"
"Réunion",27,"total  -  Documentary","total  -  Documentary  -  Réunion"
